longitude,latitude,Agglomerative,KMeans
-2.10589,53.4171,1,1
-2.44027,53.5677,1,1
-1.41892,50.9342,1,2
-1.70042,52.1831,1,1
-1.13618,52.6102,1,1
-4.04687,55.7514,1,3
-2.2572,53.4833,1,1
-0.258311,51.4924,1,2
-2.17344,53.5247,1,1
-3.05231,53.4112,1,1
-2.97633,51.2244,1,1
-0.199438,51.1101,1,2
-2.75251,54.6643,1,3
-1.36461,53.4241,1,1
-0.409807,51.498,1,2
-1.57534,53.7659,1,1
-2.24906,53.7897,1,1
-1.79632,52.4823,1,1
-0.108452,51.4412,1,2
0.115374,51.5421,1,2
-1.58235,53.6559,1,1
-2.43888,53.5942,1,1
-2.46909,53.5522,1,1
-0.368346,53.7533,1,1
-4.16095,55.9412,1,3
-3.24858,51.7678,1,1
-1.77405,53.7996,1,1
-1.91605,52.4721,1,1
-1.4805,53.3487,1,1
0.122009,52.2086,1,2
-2.16766,53.0169,1,1
0.087199,51.4559,1,2
-1.42048,53.3663,1,1
-0.292623,51.5303,1,2
-1.54672,55.0048,1,1
-0.007244,53.3667,1,2
-2.26444,53.4833,1,1
-2.72568,53.7806,1,1
-4.29476,55.8046,1,3
-1.90288,52.3024,1,1
-0.73631,51.3139,1,2
-1.79429,53.6028,1,1
-2.27784,53.5977,1,1
-3.92491,55.7762,1,3
-2.12404,53.3456,1,1
-2.11342,52.6251,1,1
0.498829,51.5888,1,2
-0.162814,51.4671,1,2
-2.29951,51.7469,1,1
-2.74464,51.4115,1,1
-1.7544,54.9706,1,1
-4.265,55.8362,1,3
-0.660241,53.5983,1,1
-2.13619,57.1592,1,3
0.477045,50.8397,1,2
-3.35822,51.7655,1,1
-4.15918,55.7796,1,3
-2.67818,53.5355,1,1
-0.218479,51.3612,1,2
-2.67059,50.9481,1,1
-0.604985,53.2105,1,1
-3.31221,56.1322,1,3
-2.92025,53.4195,1,1
-1.2683,52.356,1,1
-1.71644,53.8087,1,1
-3.40219,50.6217,1,1
-2.11853,51.9969,1,1
-1.45932,52.4054,1,1
-1.10207,51.2762,1,2
-1.52348,52.4255,1,1
-0.164689,51.1434,1,2
-0.737232,51.275,1,2
-1.53854,53.8157,1,1
-1.97759,50.7146,1,2
-1.62111,54.9249,1,1
-0.236747,52.5732,1,2
-2.97461,51.5892,1,1
-1.44316,53.4131,1,1
-1.58456,55.02,1,1
-0.208492,51.422,1,2
-0.130856,51.5057,1,2
0.128105,52.1983,1,2
-1.88522,52.5532,1,1
-1.63507,52.8031,1,1
-1.58686,53.7983,1,1
-0.275287,51.9534,1,2
-2.3625,51.3811,1,1
-0.120697,51.5179,1,2
-4.43871,55.8557,1,3
-4.28706,55.8664,1,3
-3.0011,51.6388,1,1
-1.08423,54.6131,1,1
-2.57273,53.5368,1,1
-0.174789,51.5025,1,2
0.177554,51.5758,1,2
1.11259,52.0704,1,2
-0.429773,53.7777,1,1
-0.191825,51.4033,1,2
-2.31905,53.4312,1,1
0.262416,50.7722,1,2
-2.02555,52.6762,1,1
-0.182446,51.5165,1,2
-0.066056,51.61,1,2
-2.07056,52.5211,1,1
-0.408874,51.5041,1,2
-1.03255,50.8924,1,2
-2.1465,53.4126,1,1
-2.17185,52.4929,1,1
0.080588,51.4498,1,2
-2.09553,53.4924,1,1
-3.53138,50.7211,1,1
0.72125,51.341,1,2
-1.99496,52.475,1,1
-1.22832,54.5434,1,1
-0.430609,51.5174,1,2
1.29226,52.6234,1,2
-2.66656,53.6606,1,1
-0.114171,51.3932,1,2
0.141997,52.2103,1,2
-2.51173,53.496,1,1
-2.25109,53.7752,1,1
-2.7296,53.7706,1,1
-0.045765,51.4063,1,2
-2.95365,53.3789,1,1
-2.98499,53.408,1,1
-0.111457,51.668,1,2
-2.1489,53.0208,1,1
-2.82763,53.3688,1,1
-0.363581,51.8185,1,2
0.536173,51.3985,1,2
-1.89543,52.4753,1,1
-2.18314,52.6222,1,1
0.405911,52.7605,1,2
-1.8539,52.4344,1,1
0.927732,51.8948,1,2
-1.77538,51.5852,1,1
-0.420232,51.8788,1,2
-1.91266,52.5513,1,1
-2.39699,53.5577,1,1
-2.32531,53.5212,1,1
-2.85545,56.4809,1,3
-1.09489,53.5323,1,1
-0.386633,51.2768,1,2
-1.66836,55.0046,1,1
-1.00333,50.8559,1,2
-0.137365,51.5157,1,2
-1.15789,52.9554,1,1
-0.127157,51.4377,1,2
-3.30326,55.9197,1,3
-1.85167,52.4425,1,1
-0.802194,53.0711,1,1
-2.51184,53.7549,1,1
-1.52624,53.5454,1,1
-1.20624,54.7014,1,1
-0.789373,51.8147,1,2
-2.59458,53.4056,1,1
-1.84567,53.7681,1,1
-2.47442,53.516,1,1
-3.98888,51.7943,1,1
0.147078,52.1456,1,2
-2.14414,53.0251,1,1
-1.59256,54.9402,1,1
-1.61765,54.961,1,1
-1.64885,52.8046,1,1
-1.95525,53.4435,1,1
-3.48034,50.9039,1,1
-2.83266,53.4113,1,1
-1.82617,52.6786,1,1
-1.50568,52.5316,1,1
-1.62287,54.9709,1,1
-0.055827,51.3725,1,2
-2.04142,52.7144,1,1
-2.00718,52.489,1,1
-0.111589,51.6056,1,2
-1.03601,50.8831,1,2
-4.14681,50.3696,1,1
-2.14467,52.8259,1,1
-1.77865,53.647,1,1
-1.91512,52.4968,1,1
-1.96427,50.724,1,2
-1.37724,53.0949,1,1
-3.12528,51.5122,1,1
-2.10245,51.9094,1,1
-0.196567,51.4801,1,2
-4.04187,51.0695,1,1
-1.06343,50.7989,1,2
-3.01183,53.6322,1,1
-1.93944,52.2725,1,1
-3.94153,51.6269,1,1
-0.211745,51.7359,1,2
-1.50063,53.6823,1,1
-1.46411,50.9273,1,2
-2.02072,52.4532,1,1
-0.438413,53.7453,1,1
0.073057,51.49,1,2
-1.77702,52.4251,1,1
-0.201261,51.4779,1,2
-1.4127,53.1667,1,1
-1.58795,53.795,1,1
-0.135072,51.5647,1,2
-3.11543,51.0244,1,1
-3.01647,56.1995,1,3
-1.25309,50.8477,1,2
-0.011538,51.6413,1,2
-0.900497,52.2367,1,2
-0.145225,51.5422,1,2
-0.083308,51.7934,1,2
-2.11667,53.3411,1,1
-0.580072,51.2481,1,2
-4.03675,55.8599,1,3
-0.251171,52.5853,1,2
-2.6777,53.5433,1,1
-3.88338,55.7913,1,3
-3.10761,53.3334,1,1
-0.123504,51.3407,1,2
-1.38988,53.3409,1,1
-2.26034,53.4785,1,1
-1.54471,53.7791,1,1
-1.13513,52.955,1,1
0.710382,52.2604,1,2
-0.466392,51.8928,1,2
-0.090707,53.5739,1,2
-0.091346,51.5373,1,2
-2.2317,53.4765,1,1
-3.17615,51.4393,1,1
-2.47793,53.7605,1,1
-2.28295,53.4799,1,1
-2.18523,53.4633,1,1
-1.17114,52.9323,1,1
-0.202786,51.4977,1,2
-1.86891,52.4332,1,1
-1.64188,55.0112,1,1
-2.98244,51.3497,1,1
-0.840557,51.4019,1,2
0.127297,51.5319,1,2
-3.19472,54.1141,1,1
0.147718,51.5613,1,2
-1.81463,52.68,1,1
-0.166257,51.4638,1,2
-0.246844,51.6148,1,2
0.2469,51.4425,1,2
-0.706862,51.4119,1,2
-2.56121,51.5319,1,1
-1.16368,50.8114,1,2
-2.85376,53.1874,1,1
-3.71609,53.2947,1,1
-0.123965,51.5787,1,2
-0.595675,52.3084,1,2
0.063357,51.4347,1,2
-0.114819,51.3949,1,2
-0.384095,51.5121,1,2
-0.220691,51.5743,1,2
-0.114163,51.554,1,2
0.710532,51.5411,1,2
-0.119506,53.5614,1,2
-2.70624,53.7615,1,1
-0.284276,51.5912,1,2
-1.63624,55.0124,1,1
-1.05477,54.5349,1,1
-4.59341,55.4714,1,3
-1.24395,51.7498,1,2
1.43016,51.357,1,2
-1.87793,53.7364,1,1
-3.19634,55.9552,1,3
0.672167,51.546,1,2
-3.04293,53.8077,1,1
-2.5644,53.5347,1,1
-2.48742,51.4531,1,1
-3.22283,54.113,1,1
-1.96464,50.6093,1,2
-0.452357,51.9037,1,2
-0.915343,51.431,1,2
-1.17777,50.817,1,2
-3.21604,55.9501,1,3
-4.13491,50.4021,1,1
-0.374208,51.4376,1,2
-1.5082,53.3174,1,1
-3.95587,55.8372,1,3
-2.43576,53.0987,1,1
-0.409443,51.5829,1,2
-0.376399,51.8897,1,2
-0.065179,53.5739,1,2
-2.21317,53.8372,1,1
-3.50575,50.7215,1,1
-2.1186,53.5488,1,1
0.467469,50.8574,1,2
-0.208964,51.3878,1,2
-3.53836,50.4708,1,1
-1.61427,54.9881,1,1
-0.089041,51.5132,1,2
-2.63235,53.6699,1,1
-0.119611,51.5198,1,2
-1.63404,53.75,1,1
-1.05798,53.7741,1,1
-0.591256,51.2525,1,2
-0.40761,51.4784,1,2
-1.96952,52.4353,1,1
-1.54852,54.0032,1,1
-0.033766,51.5216,1,2
-2.04498,52.5854,1,1
-0.2245,51.4357,1,2
-0.156184,51.5136,1,2
-1.91868,53.7511,1,1
-0.255067,52.595,1,2
-0.107161,51.5176,1,2
-4.25723,55.8647,1,3
-1.88506,52.5011,1,1
-1.23231,52.7794,1,1
-0.368447,51.5709,1,2
-1.06475,50.8184,1,2
-2.57677,53.4121,1,1
-1.1322,53.5228,1,1
1.28993,51.1662,1,2
-1.34928,53.7277,1,1
-1.37157,53.4215,1,1
-1.29751,50.6987,1,2
-0.607623,51.6771,1,2
-1.76779,53.8058,1,1
-2.42621,53.5813,1,1
-2.59448,53.398,1,1
-2.45406,53.1062,1,1
-1.51237,53.3997,1,1
-1.1943,53.1429,1,1
-0.069141,50.8286,1,2
-2.21714,53.0737,1,1
-1.78104,53.7681,1,1
-1.21307,52.9254,1,1
-2.1866,52.6018,1,1
-1.21972,53.3567,1,1
-0.612192,53.2145,1,1
-0.379984,51.2783,1,2
-4.27512,55.8808,1,3
-2.18864,53.0062,1,1
-1.98629,52.4332,1,1
-0.149391,51.5035,1,2
-4.24669,55.9008,1,3
-1.52548,52.2943,1,1
1.4354,51.3598,1,2
-1.44056,50.933,1,2
-1.10364,50.7962,1,2
-1.56279,53.7915,1,1
-3.25017,51.4101,1,1
0.054963,50.8025,1,2
-2.12902,53.2537,1,1
0.309022,50.7882,1,2
0.258976,51.4568,1,2
-0.413048,51.3797,1,2
-2.45502,50.6067,1,1
-0.039078,51.4751,1,2
-1.62003,53.7567,1,1
-0.143779,51.4962,1,2
-0.223571,51.9179,1,2
-1.35196,53.5038,1,1
-1.26204,51.4121,1,2
-0.376767,51.4629,1,2
-3.51068,50.7205,1,1
-2.17956,52.5054,1,1
-0.40654,54.2851,1,1
-0.290447,53.7816,1,1
0.720422,51.54,1,2
-1.2192,54.6889,1,1
-0.787726,51.2195,1,2
-3.51473,50.3883,1,1
-2.69806,53.7626,1,1
0.254629,50.7813,1,2
-0.174479,51.3804,1,2
-0.194338,51.5401,1,2
-1.4715,53.0315,1,1
-0.402243,51.5619,1,2
-0.183369,51.3627,1,2
-1.18537,52.9902,1,1
-1.87073,52.4663,1,1
-0.342043,53.7471,1,1
-3.94153,51.6201,1,1
-1.12046,52.9733,1,1
-0.052274,51.5642,1,2
-0.192808,51.4549,1,2
-3.00039,53.7496,1,1
-2.51817,53.5052,1,1
-1.10318,52.6279,1,1
-1.8539,52.4344,1,1
1.22448,52.6764,1,2
0.212857,51.5627,1,2
-0.029773,51.534,1,2
-0.656404,50.7857,1,2
-1.26794,53.4273,1,1
-1.79341,53.6906,1,1
-3.49715,50.8957,1,1
-2.87541,53.5587,1,1
-2.99985,53.0401,1,1
0.908806,51.8899,1,2
-0.502696,51.4331,1,2
-0.101918,51.5362,1,2
-3.03879,53.418,1,1
-0.615237,52.9199,1,2
-0.094546,51.5712,1,2
-1.392,53.2445,1,1
-0.300391,51.4649,1,2
-3.01452,53.3656,1,1
-0.22141,51.5227,1,2
-0.215951,51.4631,1,2
1.15525,51.8036,1,2
-0.901814,52.2367,1,2
-2.4596,50.6124,1,1
-1.13598,52.9646,1,1
-0.216718,51.3585,1,2
-2.94998,53.4032,1,1
-1.37418,53.2538,1,1
-1.31273,53.7291,1,1
-0.005508,51.4722,1,2
0.003918,51.628,1,2
-1.58881,53.6765,1,1
-0.74899,51.6277,1,2
-0.09631,51.5704,1,2
-2.91338,51.3572,1,1
0.05116,51.4547,1,2
-2.35404,53.4756,1,1
-1.90749,52.5518,1,1
0.066199,51.5645,1,2
-2.38527,51.3716,1,1
-1.35117,53.0109,1,1
-3.56586,54.6116,1,3
-0.160267,51.5017,1,2
-0.074379,51.584,1,2
0.016469,51.595,1,2
-2.44398,53.7489,1,1
-2.36558,53.5734,1,1
-1.79355,57.5011,1,3
-0.118938,50.8191,1,2
-1.34159,53.4339,1,1
-1.47148,53.3858,1,1
-1.69582,53.7002,1,1
-1.7896,51.0682,1,2
-0.312564,51.4823,1,2
-2.79805,53.4268,1,1
0.132178,52.2283,1,2
-0.371527,51.3795,1,2
-2.10061,53.4762,1,1
-1.39385,50.9248,1,2
-0.152361,52.8249,1,2
-1.38252,53.7968,1,1
-2.56943,51.5328,1,1
-1.7196,54.9663,1,1
-0.303048,51.6105,1,2
-2.32868,53.3917,1,1
0.146186,51.5717,1,2
-1.6002,54.9572,1,1
-0.494457,52.027,1,2
-0.595606,51.2414,1,2
-0.972306,51.4568,1,2
-0.976479,51.444,1,2
-2.38539,53.5433,1,1
-2.13061,51.8941,1,1
-0.083241,51.49,1,2
-0.054942,51.5456,1,2
-1.39604,53.0426,1,1
-1.19867,52.7703,1,1
-0.371162,51.5717,1,2
-0.099505,53.5495,1,2
-0.016772,51.6008,1,2
-0.241518,51.5507,1,2
-1.45829,55.0003,1,1
-2.10737,52.4468,1,1
-1.01891,51.465,1,2
-0.599948,51.5178,1,2
-1.89658,52.4283,1,1
-1.641,52.6045,1,1
1.1533,51.8048,1,2
0.652745,51.8042,1,2
-0.078436,51.4741,1,2
-1.75207,53.7681,1,1
-1.15878,50.8153,1,2
0.421349,51.5843,1,2
-1.54283,53.8398,1,1
-2.28337,53.7008,1,1
-1.9738,52.4122,1,1
-2.7045,53.5484,1,1
-2.90986,53.4405,1,1
-0.797308,53.0804,1,1
-2.20133,51.2953,1,1
-1.45546,53.3806,1,1
-1.94479,52.4488,1,1
-4.63205,55.4646,1,3
-0.524722,51.4327,1,2
-1.52064,53.8134,1,1
-1.5169,53.6768,1,1
0.461451,50.8403,1,2
-0.252767,51.3132,1,2
-0.399791,54.2809,1,1
-3.26147,51.4079,1,1
-1.94327,52.4866,1,1
-0.559392,51.3229,1,2
-1.48306,53.7453,1,1
-2.61631,51.4914,1,1
-1.1602,52.605,1,1
0.155664,51.5951,1,2
-0.460423,51.7356,1,2
-0.713384,51.3486,1,2
-0.184202,51.5375,1,2
-3.1788,51.5198,1,1
-0.11925,51.5111,1,2
0.153054,51.5979,1,2
-0.080928,51.4971,1,2
-0.478631,52.1367,1,2
-1.48009,52.389,1,1
-1.14964,52.5863,1,1
-1.87687,52.4797,1,1
-0.483422,51.5199,1,2
-3.21779,51.5765,1,1
-3.54868,50.4805,1,1
-0.106077,51.4221,1,2
-0.747939,52.0112,1,2
-2.14919,53.4084,1,1
-2.85329,53.4571,1,1
-2.22618,53.487,1,1
-3.04083,53.8518,1,1
-3.30252,51.6578,1,1
-2.92701,53.3984,1,1
-1.65088,55.0196,1,1
-0.083723,51.5746,1,2
-1.56828,53.73,1,1
-2.59252,51.5009,1,1
-2.03963,52.707,1,1
-0.571873,51.2445,1,2
-1.79194,52.5362,1,1
0.160703,51.868,1,2
-2.23122,53.3876,1,1
-0.678029,53.5901,1,1
-0.016488,51.5941,1,2
0.071546,51.5329,1,2
0.030335,51.4752,1,2
-1.42028,53.4032,1,1
-2.57424,53.4703,1,1
-2.84052,53.4128,1,1
-1.25178,51.6002,1,2
-1.78194,52.4412,1,1
-1.88503,50.7412,1,2
-2.21577,53.067,1,1
-1.48125,54.9777,1,1
-0.206176,51.1095,1,2
0.10292,51.4503,1,2
-2.43057,53.4153,1,1
-2.59579,51.4532,1,1
-1.39308,54.8874,1,1
-2.88781,53.79,1,1
-4.0839,50.3652,1,1
-1.21441,53.2125,1,1
-1.81234,51.5837,1,1
-0.243132,51.7556,1,2
-1.80545,53.8053,1,1
-1.57841,55.0092,1,1
-0.182637,52.3397,1,2
-1.46104,52.4086,1,1
-0.609691,53.2132,1,1
1.40511,51.3601,1,2
-1.23577,52.6324,1,1
-2.92527,53.4011,1,1
-1.38293,54.9094,1,1
-0.185086,51.6023,1,2
-0.245388,51.4501,1,2
-0.013395,51.5293,1,2
-0.7761,51.3122,1,2
-1.59787,54.9555,1,1
0.12379,52.2336,1,2
-3.07237,51.0243,1,1
-0.101703,51.5449,1,2
-1.87675,52.5776,1,1
-0.015658,51.7653,1,2
0.679468,51.5426,1,2
-0.057527,51.5493,1,2
-1.46538,53.8118,1,1
-2.26944,53.5356,1,1
0.442518,51.5888,1,2
-0.931865,51.005,1,2
-2.08279,53.4541,1,1
-0.203598,51.5613,1,2
-2.18802,53.0352,1,1
-0.904007,52.2607,1,2
-3.00687,53.4747,1,1
-0.124309,51.5528,1,2
0.006941,51.6146,1,2
-1.87607,52.4495,1,1
-0.766312,52.0319,1,2
-0.355605,51.5149,1,2
-0.583414,51.2372,1,2
0.530908,51.2771,1,2
-3.21311,51.7908,1,1
-1.9923,52.5641,1,1
-1.89091,53.8749,1,1
0.180865,51.467,1,2
-1.60582,53.7834,1,1
-1.52673,53.7983,1,1
-1.52078,53.7881,1,1
-1.68029,52.6037,1,1
-4.25312,55.8267,1,3
-1.88645,52.4748,1,1
-2.18766,53.3996,1,1
-1.09851,52.6753,1,1
-1.21615,51.7326,1,2
0.290721,51.6277,1,2
-1.95901,52.501,1,1
-2.35642,53.5086,1,1
-4.73364,55.9411,1,3
0.653055,51.5695,1,2
-2.38274,53.5171,1,1
0.22145,51.5999,1,2
-0.110543,51.4812,1,2
-1.85572,52.5107,1,1
-1.19357,52.6371,1,1
-2.24783,53.0898,1,1
-1.06051,50.8104,1,2
-2.59302,51.4617,1,1
0.108938,51.3872,1,2
-0.119246,51.5112,1,2
-1.4984,53.4111,1,1
-2.09846,57.1464,1,3
-0.195102,52.3292,1,2
-2.13827,52.5868,1,1
-1.78498,53.7991,1,1
-1.49253,51.776,1,2
-0.358344,53.7686,1,1
-2.05953,52.5367,1,1
0.293622,51.2114,1,2
-0.409497,53.744,1,1
-4.02339,55.9441,1,3
-0.897146,52.2242,1,2
0.383074,52.7495,1,2
-1.63052,53.7016,1,1
-3.01634,53.3854,1,1
0.892447,51.8931,1,2
-1.47549,53.7073,1,1
-1.85671,52.4769,1,1
-2.04419,52.527,1,1
-2.13088,52.5824,1,1
-0.759036,51.2586,1,2
-1.47402,53.3747,1,1
-1.70721,54.8651,1,1
-2.4203,53.5635,1,1
-0.636222,54.4843,1,1
-2.46399,53.514,1,1
-1.56983,52.7705,1,1
-1.39486,50.9236,1,2
-1.24123,51.6097,1,2
-1.8181,53.6535,1,1
-1.61087,55.0003,1,1
0.299779,50.8052,1,2
0.708676,51.5414,1,2
-2.22306,53.4954,1,1
-1.93833,52.54,1,1
0.898713,51.1263,1,2
0.074112,51.5513,1,2
-0.109967,51.6099,1,2
-1.83175,54.8521,1,1
-1.16661,52.6639,1,1
-1.50148,53.6874,1,1
-1.49882,52.8875,1,1
-0.264083,51.9646,1,2
-0.045604,51.6625,1,2
1.19138,51.8057,1,2
-1.87226,52.4975,1,1
-1.42921,50.9189,1,2
-0.153565,51.5,1,2
-2.48632,52.9062,1,1
-2.25068,53.4764,1,1
-2.71828,53.444,1,1
-1.50246,52.4253,1,1
-3.59724,55.9745,1,3
-0.726164,51.6226,1,2
-1.86074,52.46,1,1
-0.01778,51.5313,1,2
1.36202,51.3819,1,2
-3.4808,53.3202,1,1
0.04247,51.5309,1,2
-4.6577,55.929,1,3
-1.4746,53.3769,1,1
-1.57511,54.9816,1,1
-0.24161,52.5771,1,2
-5.07609,50.2617,1,1
-1.09279,50.7851,1,2
0.739769,51.5308,1,2
-0.721583,51.5233,1,2
-1.77841,51.5558,1,1
0.906112,51.8977,1,2
-3.23543,50.6941,1,1
0.130051,51.5692,1,2
-0.180037,52.3387,1,2
-4.34813,55.909,1,3
-4.02247,55.9388,1,3
-0.377686,51.5425,1,2
-2.29445,53.422,1,1
-3.977,51.6217,1,1
-0.050067,51.491,1,2
-0.293633,51.4917,1,2
-1.56432,55.184,1,1
-1.53708,53.7965,1,1
-1.5737,52.3425,1,1
-0.159014,51.5006,1,2
-0.376653,50.8181,1,2
-1.96758,52.475,1,1
-0.106978,51.522,1,2
-2.61251,51.4446,1,1
-4.16592,50.3783,1,1
-0.250474,51.3471,1,2
-2.18362,53.5075,1,1
-1.82734,53.6887,1,1
0.072451,51.5243,1,2
-1.43972,53.549,1,1
-0.213386,51.973,1,2
-0.144452,51.5222,1,2
-1.10207,51.2763,1,2
-1.91499,53.8528,1,1
-0.067935,51.4738,1,2
-1.51739,53.8188,1,1
-0.573271,53.205,1,1
0.054954,51.5423,1,2
-3.70674,56.0012,1,3
-1.81826,53.653,1,1
-2.14544,52.5687,1,1
-2.66782,53.7686,1,1
-2.68396,53.6883,1,1
-3.17283,51.495,1,1
-3.0075,53.6472,1,1
-1.69745,52.8123,1,1
-2.2842,53.464,1,1
-2.56501,53.4106,1,1
-0.54326,50.811,1,2
0.452783,51.522,1,2
-2.94221,54.8956,1,3
-1.81946,53.6533,1,1
-1.87787,52.5431,1,1
0.523957,51.6046,1,2
-2.18289,52.2054,1,1
-2.44478,53.7386,1,1
-2.63338,50.9438,1,1
-2.01457,50.7663,1,2
-3.58164,51.5067,1,1
0.072113,51.4374,1,2
-0.446683,51.7393,1,2
-2.70946,52.7307,1,1
-0.20097,51.478,1,2
-0.185572,51.485,1,2
-2.71154,52.0645,1,1
0.272927,51.1313,1,2
-1.89595,50.8018,1,2
-0.221439,52.5759,1,2
-2.97835,53.4334,1,1
0.300975,50.7804,1,2
-2.36391,51.378,1,1
-2.15948,53.5049,1,1
-5.21484,50.2466,1,1
-1.75226,52.3817,1,1
0.152639,52.2003,1,2
-1.89745,52.431,1,1
-1.29382,52.8992,1,1
-0.331386,53.7673,1,1
-1.50056,53.3681,1,1
-0.488081,51.4575,1,2
-4.07038,52.4026,1,1
-1.54278,53.1441,1,1
-3.72555,53.2911,1,1
0.112937,51.4023,1,2
-3.31013,55.9242,1,3
-1.08628,50.8135,1,2
-0.639977,51.9196,1,2
-3.96557,51.6181,1,1
-2.10391,57.1435,1,3
-0.27009,51.402,1,2
1.24008,51.8394,1,2
-1.0469,50.8651,1,2
-2.05442,52.5799,1,1
-1.07344,53.961,1,1
-0.410691,53.0017,1,2
-2.47188,51.5239,1,1
-0.058519,51.4175,1,2
-1.15577,52.2589,1,1
-2.21945,51.8442,1,1
-1.72176,53.8768,1,1
-0.042672,51.6667,1,2
-0.088118,51.6178,1,2
-1.42276,53.2308,1,1
0.195625,51.2884,1,2
-3.16628,51.4809,1,1
-1.68761,53.8669,1,1
-0.150108,51.4858,1,2
-0.994803,51.4483,1,2
-0.029178,51.4409,1,2
-1.4634,52.4326,1,1
-0.13959,51.5318,1,2
0.077205,51.5686,1,2
-3.21809,53.2737,1,1
-3.23095,54.1443,1,1
-1.88933,52.4453,1,1
-0.54116,53.2203,1,1
-2.5934,51.4574,1,1
-2.35431,53.7433,1,1
-0.303177,50.8242,1,2
-0.141072,51.5521,1,2
1.29421,51.132,1,2
-2.15834,52.5853,1,1
-2.15616,53.0501,1,1
-0.738103,51.9931,1,2
-1.888,52.4482,1,1
-2.58413,51.4874,1,1
-0.749839,51.3387,1,2
-0.365003,53.7769,1,1
-0.170847,51.5182,1,2
-2.65419,53.5357,1,1
-3.20671,51.5395,1,1
1.15503,51.7964,1,2
-0.421868,53.7214,1,1
-0.070111,51.4939,1,2
-1.55646,52.7877,1,1
-1.8544,53.7906,1,1
-0.254724,51.526,1,2
-1.07655,50.7958,1,2
-2.09098,53.4824,1,1
-2.24182,53.4274,1,1
-1.82775,50.7474,1,2
-0.155058,51.6626,1,2
-3.00967,53.8644,1,1
-1.96462,52.4962,1,1
-0.040481,51.4726,1,2
-1.98387,52.6183,1,1
-1.21385,51.7646,1,2
-0.498675,52.0098,1,2
-2.93409,53.2818,1,1
-0.121182,51.5587,1,2
-0.77398,51.9968,1,2
-0.269502,53.7779,1,1
-0.326998,51.5286,1,2
0.031653,51.5146,1,2
-3.25085,55.967,1,3
-3.41516,50.6207,1,1
-0.114886,51.4632,1,2
-0.405185,54.2804,1,1
-1.92104,52.4853,1,1
-0.093391,51.3467,1,2
-3.05297,53.3893,1,1
0.506464,51.5649,1,2
-0.41735,51.874,1,2
-3.93862,51.6332,1,1
-0.678911,50.7825,1,2
-1.99039,52.5163,1,1
-2.27259,53.3675,1,1
-2.11273,52.9872,1,1
-2.33433,51.3995,1,1
-3.23627,54.1172,1,1
-0.040494,51.5227,1,2
-2.64352,50.9359,1,1
-2.50939,51.462,1,1
-4.40376,55.9081,1,3
-1.78201,51.5583,1,1
-0.015954,51.5235,1,2
0.180825,51.614,1,2
1.30328,51.1148,1,2
-2.25203,53.4488,1,1
-1.91428,52.4741,1,1
-0.110024,50.8149,1,2
-2.7111,53.384,1,1
-1.82795,53.8366,1,1
0.013213,51.518,1,2
-2.1325,52.581,1,1
-1.24409,51.7498,1,2
-1.81805,53.7704,1,1
0.072781,51.5538,1,2
-2.38195,53.7483,1,1
-0.133069,51.5115,1,2
-0.221104,51.549,1,2
1.7227,52.5666,1,2
-3.95295,51.6201,1,1
-1.3896,54.9011,1,1
-0.288475,51.464,1,2
-1.96658,52.4327,1,1
-1.46308,53.3003,1,1
-0.492025,52.1252,1,2
-0.635268,51.4693,1,2
-2.01486,52.5539,1,1
-1.24918,54.5436,1,1
-2.26454,53.5246,1,1
-1.82807,52.5344,1,1
-2.50441,53.1958,1,1
-0.12863,53.5531,1,2
-0.157924,51.5134,1,2
-2.72938,53.4416,1,1
-4.6309,53.305,1,1
-2.24802,53.4851,1,1
-1.76721,53.7739,1,1
-0.075393,51.5498,1,2
-1.04471,51.4703,1,2
-0.363648,51.3708,1,2
-0.249643,51.4141,1,2
-2.43173,53.5597,1,1
-2.099,52.5195,1,1
-1.49612,53.3748,1,1
-0.024298,51.5272,1,2
-0.216868,51.4248,1,2
-0.170264,51.522,1,2
-0.229858,51.4944,1,2
-4.41218,55.8529,1,3
-2.71389,53.7924,1,1
-3.19112,55.9472,1,3
-0.47255,52.6586,1,2
-2.9827,53.4261,1,1
-4.12482,55.872,1,3
-1.83766,52.4527,1,1
-0.292647,51.5296,1,2
-0.176896,51.9178,1,2
-0.182872,51.4949,1,2
1.0019,52.1845,1,2
-2.99959,53.048,1,1
-0.186897,51.3862,1,2
-0.131111,51.429,1,2
-0.091236,51.6536,1,2
-2.96452,53.3742,1,1
-0.149485,50.8329,1,2
-2.14445,53.5186,1,1
-3.50289,50.5475,1,1
-2.05457,52.5832,1,1
-3.11706,51.5234,1,1
-3.96783,55.7294,1,3
-1.90675,50.723,1,2
-0.331513,51.3062,1,2
-0.161915,51.4644,1,2
-4.36079,55.8856,1,3
-2.24383,51.8419,1,1
-4.32597,55.8835,1,3
-4.18686,50.4024,1,1
-1.63448,53.7168,1,1
-1.48218,52.411,1,1
-2.75338,53.4624,1,1
-1.17717,50.8187,1,2
-2.34083,53.6136,1,1
-0.053426,51.4155,1,2
-1.46161,52.9038,1,1
-0.108489,51.5343,1,2
-2.75469,53.3241,1,1
-3.10889,55.9443,1,3
-0.187353,54.0845,1,1
-1.7377,53.7857,1,1
-1.95973,50.7286,1,2
-1.90979,53.8661,1,1
-0.099142,51.5786,1,2
-2.95231,54.9072,1,3
-0.172777,50.8365,1,2
-1.58313,54.9768,1,1
